Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/ValueSet-im-gray-square-units.json	599	3	0	0	0	0	0	0	0	329	0	0	0	0	0	0	0	0	0	0	11	406	0	0	0	0	0	0
fsh-generated/resources/ValueSet-im-imaging-device-type.json	833	4	0	0	0	0	0	0	0	657	0	0	0	0	0	0	0	0	0	0	11	927	0	0	0	0	0	0
fsh-generated/resources/ValueSet-im-imaging-study-performer-type.json	798	5	0	0	1	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	13	63	0	0	0	0	0	0
fsh-generated/resources/ValueSet-im-procedure-type.json	1025	4	0	0	0	0	0	0	0	664	0	0	0	0	0	0	0	0	0	0	12	2336	0	0	0	0	0	0
fsh-generated/resources/ValueSet-media-view.json	928	4	0	0	0	0	0	0	0	329	0	0	0	0	0	0	0	0	0	0	11	782	0	0	0	0	0	0
fsh-generated/resources/ValueSet-periods-of-life-value-set.json	1163	3	0	0	0	0	0	0	0	644	0	0	0	0	0	0	0	0	0	0	11	818	0	0	0	1	0	0
fsh-generated/resources/ValueSet-valueset-diagnosticreport-report-support-info.json	586	4	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	11	44	0	0	0	0	0	0
input/resources/StructureDefinition-EHDSAddress.json	9147	5	0	11	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	44	75	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSAlertFlag.json	13202	6	0	10	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	50	84	0	0	0	1	0	1
input/resources/StructureDefinition-EHDSAllergyIntolerance.json	21467	7	0	14	1	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	79	126	0	0	0	2	0	0
input/resources/StructureDefinition-EHDSAppointment.json	26412	8	0	14	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	89	155	0	0	0	4	0	0
input/resources/StructureDefinition-EHDSAttachment.json	12478	6	0	11	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	52	94	0	0	0	2	0	0
input/resources/StructureDefinition-EHDSAttachments.json	4081	5	0	8	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	29	58	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSCarePlan.json	17048	6	0	12	0	0	0	0	0	9	0	0	1	0	0	0	0	1	0	0	60	81	0	0	0	2	0	0
input/resources/StructureDefinition-EHDSClinicalImpression.json	20039	7	0	12	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	75	91	0	0	0	3	0	0
input/resources/StructureDefinition-EHDSCommonHeader.json	10215	5	0	9	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	48	70	0	0	0	5	0	0
input/resources/StructureDefinition-EHDSCondition.json	20635	7	0	13	1	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	76	99	0	0	0	3	0	0
input/resources/StructureDefinition-EHDSCoverage.json	8111	5	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	38	67	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSDevice.json	10791	5	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	48	72	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSDeviceUse.json	11685	6	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	48	75	0	0	0	2	0	0
input/resources/StructureDefinition-EHDSDispenseDecline.json	7103	4	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	36	62	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSDocumentHeader.json	26818	8	0	18	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	86	140	0	0	0	4	0	0
input/resources/StructureDefinition-EHDSDosaging.json	40538	11	0	19	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	149	184	0	0	0	5	0	1
input/resources/StructureDefinition-EHDSEncounter.json	29676	9	0	18	1	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	99	157	0	0	0	4	0	0
input/resources/StructureDefinition-EHDSEndpoint.json	13812	5	0	14	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	56	89	0	0	0	2	0	0
input/resources/StructureDefinition-EHDSEpisodeOfCare.json	10308	6	0	11	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	43	65	0	0	0	2	0	0
input/resources/StructureDefinition-EHDSFunctionalStatus.json	11002	5	0	12	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	47	70	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSGoal.json	1924	6	0	7	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	19	52	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSGroup.json	1932	3	0	8	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	18	52	0	0	0	0	0	0
input/resources/StructureDefinition-EHDSHealthProfessional.json	10347	5	0	9	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	42	66	0	0	0	2	0	0
input/resources/StructureDefinition-EHDSHospitalDischargeReport.json	5739	5	0	9	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	33	85	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSHospitalDischargeReportHeader.json	40723	9	0	16	1	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	130	176	0	1	0	5	0	0
input/resources/StructureDefinition-EHDSHumanName.json	7324	5	0	9	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	36	63	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSImagingReport.json	7951	5	0	9	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	39	59	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSImagingReportBody.json	51481	10	0	20	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	165	126	0	0	0	7	1	0
input/resources/StructureDefinition-EHDSImagingReportHeader.json	34877	9	0	16	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	115	108	0	0	0	5	0	1
input/resources/StructureDefinition-EHDSImagingStudy.json	39624	10	0	18	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	132	111	0	0	0	5	0	0
input/resources/StructureDefinition-EHDSImmunization.json	14948	6	0	12	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	58	75	0	0	0	2	0	0
input/resources/StructureDefinition-EHDSInpatientEncounter.json	19079	7	0	22	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	49	85	0	0	0	2	0	0
input/resources/StructureDefinition-EHDSLaboratoryObservation.json	30837	8	0	45	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	66	113	0	0	0	2	0	0
input/resources/StructureDefinition-EHDSLaboratoryOrder.json	6410	5	0	9	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	37	58	0	0	0	2	0	0
input/resources/StructureDefinition-EHDSLaboratoryOrderBody.json	26001	7	0	13	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	85	84	0	0	0	3	0	0
input/resources/StructureDefinition-EHDSLaboratoryOrderHeader.json	32062	10	0	15	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	107	101	0	0	0	4	0	0
input/resources/StructureDefinition-EHDSLaboratoryReport.json	6541	8	0	9	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	36	58	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSLaboratoryReportBody.json	25104	7	0	13	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	84	81	0	0	0	3	0	0
input/resources/StructureDefinition-EHDSLaboratoryReportHeader.json	22644	8	0	18	1	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	49	92	0	0	0	2	0	1
input/resources/StructureDefinition-EHDSLocation.json	11440	5	0	12	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	47	67	0	0	0	2	0	0
input/resources/StructureDefinition-EHDSMedia.json	14745	6	0	11	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	62	79	0	0	0	2	0	0
input/resources/StructureDefinition-EHDSMedication.json	37158	9	0	19	0	0	1	0	0	24	0	0	0	0	0	0	0	1	0	0	142	128	0	0	0	6	0	0
input/resources/StructureDefinition-EHDSMedicationAdministration.json	17664	7	0	12	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	75	85	0	0	0	3	0	0
input/resources/StructureDefinition-EHDSMedicationDispense.json	17408	6	0	13	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	71	77	0	0	0	2	0	0
input/resources/StructureDefinition-EHDSMedicationDispenseHeader.json	9884	5	0	11	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	44	65	0	0	0	2	0	0
input/resources/StructureDefinition-EHDSMedicationPrescription.json	32459	8	0	30	1	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	118	127	0	0	0	4	0	0
input/resources/StructureDefinition-EHDSMedicationPrescriptionHeader.json	16686	5	0	14	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	60	85	0	0	0	2	0	0
input/resources/StructureDefinition-EHDSObservation.json	43946	9	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	162	170	0	0	0	7	0	0
input/resources/StructureDefinition-EHDSOrganization.json	8414	5	0	10	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	38	66	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSPatient.json	12365	5	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	50	84	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSPatientSummary.json	6522	5	0	9	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	35	62	0	0	0	1	0	1
input/resources/StructureDefinition-EHDSPatientSummaryBody.json	96076	15	0	30	1	0	0	0	0	23	0	0	1	0	0	0	0	1	0	0	240	222	0	0	0	7	0	0
input/resources/StructureDefinition-EHDSPatientSummaryHeader.json	29202	7	0	14	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	101	102	0	0	0	3	0	0
input/resources/StructureDefinition-EHDSProcedure.json	18377	6	0	12	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	70	87	0	0	0	2	0	0
input/resources/StructureDefinition-EHDSRelatedPerson.json	8233	4	0	10	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	36	65	0	0	0	0	0	0
input/resources/StructureDefinition-EHDSReportHeader.json	35589	9	0	13	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	126	119	0	0	0	4	0	0
input/resources/StructureDefinition-EHDSServiceRequest.json	19291	6	0	6	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	71	89	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSSlot.json	1924	3	0	4	1	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	19	62	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSSpecimen.json	16119	6	0	6	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	63	94	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSSubstance.json	9148	5	0	5	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	43	69	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSTask.json	1924	4	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	18	53	0	0	0	0	0	0
input/resources/StructureDefinition-EHDSTelecom.json	5033	4	0	9	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	50	61	0	0	0	1	0	1
input/resources/StructureDefinition-ext-R5-Device.category.json	9331	5	0	11	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	30	64	0	0	0	1	0	0
input/resources/StructureDefinition-ext-R5-DiagnosticReport.composition.json	9653	5	0	9	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	31	59	0	0	0	0	0	0
input/resources/StructureDefinition-ext-R5-DiagnosticReport.supportingInfo.json	29093	6	0	15	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	55	112	0	1	0	2	1	0
input/resources/StructureDefinition-ext-R5-DocumentReference.basedOn.json	12037	5	0	9	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	35	63	0	0	0	1	0	0
input/resources/StructureDefinition-ext-R5-DocumentReference.co.profile.json	20616	7	0	13	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	48	79	0	0	0	1	0	0
input/resources/StructureDefinition-ext-R5-ImagingSelection.json	279153	33	0	75	0	0	0	0	0	3028	0	0	0	0	0	0	0	2	0	0	398	443	0	0	0	11	0	1
