Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/ValueSet-im-effective-dose-units.json	869	4	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	16	224	0	0	0	0	0	0
fsh-generated/resources/ValueSet-im-gray-square-units.json	599	4	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	16	228	0	0	0	0	0	0
fsh-generated/resources/ValueSet-im-imaging-device-type.json	833	7	0	0	0	0	0	0	0	341	0	0	0	0	0	0	0	0	0	0	17	1127	0	0	0	0	0	0
fsh-generated/resources/ValueSet-im-imaging-study-performer-type.json	798	4	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	16	69	0	0	0	0	0	0
fsh-generated/resources/ValueSet-im-procedure-type.json	1025	4	0	0	0	0	0	0	0	339	0	0	0	0	0	0	0	0	0	0	17	2941	0	0	0	0	0	0
fsh-generated/resources/ValueSet-media-view.json	928	4	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	16	776	0	0	0	0	0	0
fsh-generated/resources/ValueSet-periods-of-life-value-set.json	1163	5	0	0	0	0	0	0	0	344	0	0	0	0	0	0	0	0	0	0	15	499	0	1	0	1	0	0
fsh-generated/resources/ValueSet-valueset-diagnosticreport-report-support-info.json	586	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	15	43	0	0	0	0	0	0
input/resources/StructureDefinition-EHDSAddress.json	9147	5	0	7	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	48	80	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSAlertFlag.json	13202	7	0	9	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	57	80	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSAllergyIntolerance.json	21467	9	0	17	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	86	105	0	0	0	2	0	1
input/resources/StructureDefinition-EHDSAppointment.json	26412	7	0	11	1	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	95	139	0	0	0	2	0	0
input/resources/StructureDefinition-EHDSAttachment.json	12478	7	0	7	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	58	138	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSAttachments.json	4081	4	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	33	88	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSCarePlan.json	17048	6	0	8	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	66	126	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSClinicalImpression.json	20039	7	0	8	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	83	138	0	0	0	2	0	0
input/resources/StructureDefinition-EHDSCommonHeader.json	10215	6	0	7	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	56	72	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSCondition.json	20635	7	0	10	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	83	100	0	0	0	2	0	0
input/resources/StructureDefinition-EHDSCoverage.json	8111	5	0	6	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	43	68	0	0	0	0	0	0
input/resources/StructureDefinition-EHDSDevice.json	10791	5	0	7	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	52	76	0	0	0	2	0	0
input/resources/StructureDefinition-EHDSDeviceUse.json	11685	6	0	7	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	52	77	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSDispenseDecline.json	7103	5	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	41	65	0	0	0	0	0	0
input/resources/StructureDefinition-EHDSDocumentHeader.json	26818	8	0	13	0	0	0	0	0	14	0	0	1	0	0	0	0	0	0	0	94	119	0	0	0	2	0	0
input/resources/StructureDefinition-EHDSDosaging.json	40538	9	0	11	1	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	157	124	0	0	0	4	0	1
input/resources/StructureDefinition-EHDSEncounter.json	29676	8	0	10	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	106	107	0	0	0	3	0	0
input/resources/StructureDefinition-EHDSEndpoint.json	13812	6	0	9	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	61	84	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSEpisodeOfCare.json	10308	5	0	7	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	47	68	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSFunctionalStatus.json	11002	6	0	7	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	53	74	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSGoal.json	1924	4	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	24	55	0	0	0	0	0	0
input/resources/StructureDefinition-EHDSGroup.json	1932	5	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	28	55	0	0	0	0	0	0
input/resources/StructureDefinition-EHDSHealthProfessional.json	10347	5	0	7	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	47	68	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSHospitalDischargeReport.json	5739	5	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	38	60	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSHospitalDischargeReportHeader.json	40723	10	0	10	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	138	137	0	0	0	3	0	0
input/resources/StructureDefinition-EHDSHumanName.json	7324	5	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	40	70	1	0	0	1	0	0
input/resources/StructureDefinition-EHDSImagingReport.json	7951	5	0	6	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	43	63	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSImagingReportBody.json	51481	10	0	12	1	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	173	137	0	0	0	4	1	0
input/resources/StructureDefinition-EHDSImagingReportHeader.json	34877	8	0	11	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	121	114	0	0	0	3	0	1
input/resources/StructureDefinition-EHDSImagingStudy.json	39624	10	0	11	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	139	120	0	0	0	4	0	0
input/resources/StructureDefinition-EHDSImmunization.json	14948	6	0	7	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	65	79	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSInpatientEncounter.json	19079	6	0	12	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	55	90	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSLaboratoryObservation.json	30837	8	0	27	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	66	118	0	0	0	2	0	0
input/resources/StructureDefinition-EHDSLaboratoryOrder.json	6410	5	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	40	61	0	0	0	0	0	0
input/resources/StructureDefinition-EHDSLaboratoryOrderBody.json	26001	7	0	9	0	0	0	0	0	12	0	0	1	0	0	0	0	0	0	0	91	88	0	0	0	2	0	0
input/resources/StructureDefinition-EHDSLaboratoryOrderHeader.json	32062	8	0	11	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	113	107	0	0	0	3	0	0
input/resources/StructureDefinition-EHDSLaboratoryReport.json	6541	6	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	41	61	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSLaboratoryReportBody.json	25104	7	0	8	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	90	87	0	0	0	2	0	0
input/resources/StructureDefinition-EHDSLaboratoryReportHeader.json	22644	6	0	13	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	55	124	0	1	0	1	0	1
input/resources/StructureDefinition-EHDSLocation.json	11440	6	0	7	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	55	80	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSMedia.json	14745	6	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	68	128	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSMedication.json	37158	8	0	12	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	151	185	0	0	0	4	0	0
input/resources/StructureDefinition-EHDSMedicationAdministration.json	17664	7	0	8	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	90	97	0	0	0	2	0	0
input/resources/StructureDefinition-EHDSMedicationDispense.json	17408	6	0	8	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	81	89	0	0	0	2	0	0
input/resources/StructureDefinition-EHDSMedicationDispenseHeader.json	9884	5	0	7	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	53	72	0	0	0	0	0	0
input/resources/StructureDefinition-EHDSMedicationPrescription.json	32459	8	0	10	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	129	114	0	0	0	3	0	0
input/resources/StructureDefinition-EHDSMedicationPrescriptionHeader.json	16686	6	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	70	88	0	0	0	2	1	0
input/resources/StructureDefinition-EHDSObservation.json	43946	9	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	1	0	0	176	165	0	0	0	4	0	0
input/resources/StructureDefinition-EHDSOrganization.json	8414	5	0	7	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	47	68	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSPatient.json	12365	6	0	5	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	60	80	0	0	0	1	0	1
input/resources/StructureDefinition-EHDSPatientSummary.json	6522	5	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	43	63	0	0	0	0	0	0
input/resources/StructureDefinition-EHDSPatientSummaryBody.json	96076	14	0	21	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	257	242	0	0	0	7	0	0
input/resources/StructureDefinition-EHDSPatientSummaryHeader.json	29202	7	0	10	0	0	0	0	0	13	0	0	1	0	0	0	0	0	0	0	108	106	0	0	0	3	0	0
input/resources/StructureDefinition-EHDSProcedure.json	18377	8	0	8	0	0	0	0	0	16	0	0	0	0	0	0	0	1	0	0	75	100	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSRelatedPerson.json	8233	5	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	43	67	0	0	0	1	0	0
input/resources/StructureDefinition-EHDSReportHeader.json	35589	8	0	11	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	148	113	0	0	0	3	0	0
input/resources/StructureDefinition-EHDSServiceRequest.json	19291	6	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	82	85	0	0	0	2	0	0
input/resources/StructureDefinition-EHDSSlot.json	1924	7	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	36	53	0	0	0	0	0	0
input/resources/StructureDefinition-EHDSSpecimen.json	16119	6	0	7	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	75	85	0	0	0	2	0	0
input/resources/StructureDefinition-EHDSSubstance.json	9148	6	0	7	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	46	68	0	0	0	1	0	1
input/resources/StructureDefinition-EHDSTask.json	1924	5	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	24	53	0	0	0	0	0	0
input/resources/StructureDefinition-EHDSTelecom.json	5033	4	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	37	62	0	0	0	1	0	0
input/resources/StructureDefinition-ext-R5-Composition.ev.detail.json	37354	8	0	17	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	75	123	0	0	0	1	0	0
input/resources/StructureDefinition-ext-R5-Composition.identifier.json	10789	5	0	7	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	34	69	0	0	0	1	0	0
input/resources/StructureDefinition-ext-R5-Device.category.json	9015	5	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	36	64	0	0	0	1	0	0
input/resources/StructureDefinition-ext-R5-DiagnosticReport.composition.json	9653	5	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	36	62	0	0	0	0	0	0
input/resources/StructureDefinition-ext-R5-DiagnosticReport.supportingInfo.json	29093	7	0	9	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	60	91	0	0	0	2	0	0
input/resources/StructureDefinition-ext-R5-DocumentReference.bodySite.json	36543	8	0	15	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	70	103	0	0	0	1	0	0
input/resources/StructureDefinition-ext-R5-DocumentReference.co.profile.json	20616	7	0	8	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	57	87	0	0	0	1	0	0
input/resources/StructureDefinition-ext-R5-DocumentReference.modality.json	10034	5	0	7	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	37	67	0	0	0	1	0	0
input/resources/StructureDefinition-ext-R5-Endpoint.connectionType.json	10270	5	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	37	64	0	0	0	1	0	0
input/resources/StructureDefinition-ext-R5-Endpoint.payload.json	29532	7	0	11	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	63	89	0	0	0	1	0	1
input/resources/StructureDefinition-ext-R5-ImagingSelection.json	279133	28	0	48	0	0	0	0	0	220	0	0	0	0	0	0	0	2	0	0	410	442	0	0	0	11	0	1
input/resources/ValueSet-R5-Device-category-for-R4.json	1991	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	18	63	0	1	0	0	0	0
input/resources/ValueSet-R5-imagingselection-2dgraphictype-for-R4.json	2257	7	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	20	51	0	0	0	0	0	0
input/resources/ValueSet-R5-imagingselection-3dgraphictype-for-R4.json	2523	8	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	22	59	0	0	0	1	0	0
input/resources/ValueSet-R5-imagingselection-status-for-R4.json	1702	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	19	51	0	0	0	0	0	0
